card_id,account_id,customer_id,card_number_masked,card_type,network,issue_date,expiry_date,credit_limit,available_limit,card_status
CARD001411,ACC000750,CUST000132,XXXX-XXXX-XXXX-1070,Debit,RuPay,2019-09-17,2024-09-17,0,0.0,Active
CARD001412,ACC000751,CUST000417,XXXX-XXXX-XXXX-6427,Debit,RuPay,2024-07-23,2029-07-23,0,0.0,Active
CARD001413,ACC000751,CUST000417,XXXX-XXXX-XXXX-3409,Credit,RuPay,2025-05-26,2030-05-26,500000,186407.89,Active
CARD001414,ACC000752,CUST000074,XXXX-XXXX-XXXX-8243,Debit,Mastercard,2020-04-09,2025-04-09,0,0.0,Active
CARD001415,ACC000752,CUST000074,XXXX-XXXX-XXXX-2914,Credit,Mastercard,2020-06-20,2025-06-20,500000,184938.94,Active
CARD001416,ACC000753,CUST000293,XXXX-XXXX-XXXX-4610,Debit,Mastercard,2019-04-06,2024-04-06,0,0.0,Active
CARD001417,ACC000753,CUST000293,XXXX-XXXX-XXXX-4197,Credit,RuPay,2020-03-10,2025-03-10,200000,192295.29,Active
CARD001418,ACC000754,CUST000341,XXXX-XXXX-XXXX-5553,Debit,Visa,2022-10-07,2027-10-07,0,0.0,Active
CARD001419,ACC000754,CUST000341,XXXX-XXXX-XXXX-9385,Credit,Mastercard,2022-11-25,2027-11-25,500000,263027.81,Active
CARD001420,ACC000755,CUST000252,XXXX-XXXX-XXXX-9381,Debit,Visa,2019-10-25,2024-10-25,0,0.0,Active
CARD001421,ACC000755,CUST000252,XXXX-XXXX-XXXX-7056,Credit,Mastercard,2020-06-19,2025-06-19,200000,144341.88,Active
CARD001422,ACC000756,CUST000400,XXXX-XXXX-XXXX-6651,Debit,Mastercard,2023-01-19,2028-01-19,0,0.0,Active
CARD001423,ACC000756,CUST000400,XXXX-XXXX-XXXX-4533,Credit,RuPay,2023-03-25,2028-03-25,500000,193994.39,Active
CARD001424,ACC000757,CUST000491,XXXX-XXXX-XXXX-7809,Debit,Mastercard,2022-11-16,2027-11-16,0,0.0,Active
CARD001425,ACC000757,CUST000491,XXXX-XXXX-XXXX-3286,Credit,RuPay,2023-06-23,2028-06-23,500000,244988.07,Active
CARD001426,ACC000758,CUST000104,XXXX-XXXX-XXXX-4404,Debit,Mastercard,2023-04-27,2028-04-27,0,0.0,Active
CARD001427,ACC000759,CUST000353,XXXX-XXXX-XXXX-9606,Debit,Mastercard,2023-12-26,2028-12-26,0,0.0,Active
CARD001428,ACC000759,CUST000353,XXXX-XXXX-XXXX-5478,Credit,Mastercard,2024-07-25,2029-07-25,500000,469043.1,Active
CARD001429,ACC000760,CUST000304,XXXX-XXXX-XXXX-3243,Debit,Visa,2022-06-28,2027-06-28,0,0.0,Active
CARD001430,ACC000760,CUST000304,XXXX-XXXX-XXXX-1691,Credit,Mastercard,2023-03-22,2028-03-22,500000,398687.89,Active
CARD001431,ACC000761,CUST000009,XXXX-XXXX-XXXX-9095,Debit,RuPay,2019-07-04,2024-07-04,0,0.0,Active
CARD001432,ACC000762,CUST000235,XXXX-XXXX-XXXX-1439,Debit,Visa,2020-09-09,2025-09-09,0,0.0,Active
CARD001433,ACC000762,CUST000235,XXXX-XXXX-XXXX-8742,Credit,Visa,2021-08-23,2026-08-23,200000,66156.28,Active
CARD001434,ACC000763,CUST000251,XXXX-XXXX-XXXX-5713,Debit,Mastercard,2019-08-04,2024-08-04,0,0.0,Active
CARD001435,ACC000763,CUST000251,XXXX-XXXX-XXXX-9078,Credit,Visa,2019-12-25,2024-12-25,100000,98009.02,Active
CARD001436,ACC000764,CUST000026,XXXX-XXXX-XXXX-8872,Debit,RuPay,2020-02-14,2025-02-14,0,0.0,Active
CARD001437,ACC000764,CUST000026,XXXX-XXXX-XXXX-2959,Credit,Mastercard,2020-11-02,2025-11-02,200000,112080.55,Active
CARD001438,ACC000765,CUST000419,XXXX-XXXX-XXXX-1287,Debit,Mastercard,2021-07-10,2026-07-10,0,0.0,Active
CARD001439,ACC000765,CUST000419,XXXX-XXXX-XXXX-3219,Credit,Mastercard,2022-03-15,2027-03-15,50000,44885.2,Active
CARD001440,ACC000766,CUST000378,XXXX-XXXX-XXXX-6917,Debit,Mastercard,2020-07-24,2025-07-24,0,0.0,Active
CARD001441,ACC000766,CUST000378,XXXX-XXXX-XXXX-9677,Credit,RuPay,2021-01-11,2026-01-11,200000,193179.91,Active
CARD001442,ACC000767,CUST000304,XXXX-XXXX-XXXX-4175,Debit,RuPay,2022-02-11,2027-02-11,0,0.0,Active
CARD001443,ACC000768,CUST000085,XXXX-XXXX-XXXX-3738,Debit,RuPay,2019-06-19,2024-06-19,0,0.0,Active
CARD001444,ACC000768,CUST000085,XXXX-XXXX-XXXX-5447,Credit,RuPay,2019-12-17,2024-12-17,200000,84244.92,Active
CARD001445,ACC000769,CUST000399,XXXX-XXXX-XXXX-2570,Debit,RuPay,2019-12-08,2024-12-08,0,0.0,Active
CARD001446,ACC000770,CUST000304,XXXX-XXXX-XXXX-3354,Debit,Visa,2024-05-29,2029-05-29,0,0.0,Active
CARD001447,ACC000770,CUST000304,XXXX-XXXX-XXXX-7750,Credit,Mastercard,2025-02-05,2030-02-05,200000,147778.01,Active
CARD001448,ACC000771,CUST000211,XXXX-XXXX-XXXX-2678,Debit,Visa,2019-06-09,2024-06-09,0,0.0,Active
CARD001449,ACC000771,CUST000211,XXXX-XXXX-XXXX-9612,Credit,RuPay,2020-04-15,2025-04-15,100000,41789.85,Active
CARD001450,ACC000772,CUST000322,XXXX-XXXX-XXXX-2867,Debit,Mastercard,2023-10-04,2028-10-04,0,0.0,Active
CARD001451,ACC000772,CUST000322,XXXX-XXXX-XXXX-1284,Credit,Mastercard,2023-12-18,2028-12-18,50000,45920.2,Active
CARD001452,ACC000773,CUST000049,XXXX-XXXX-XXXX-6940,Debit,Visa,2024-10-01,2029-10-01,0,0.0,Active
CARD001453,ACC000773,CUST000049,XXXX-XXXX-XXXX-1471,Credit,RuPay,2025-03-13,2030-03-13,200000,175891.0,Active
CARD001454,ACC000774,CUST000028,XXXX-XXXX-XXXX-3108,Debit,RuPay,2024-05-04,2029-05-04,0,0.0,Active
CARD001455,ACC000774,CUST000028,XXXX-XXXX-XXXX-3133,Credit,Visa,2024-09-11,2029-09-11,100000,78480.02,Active
CARD001456,ACC000775,CUST000331,XXXX-XXXX-XXXX-2830,Debit,Visa,2021-11-19,2026-11-19,0,0.0,Active
CARD001457,ACC000775,CUST000331,XXXX-XXXX-XXXX-4217,Credit,Visa,2021-12-16,2026-12-16,500000,234933.09,Active
CARD001458,ACC000776,CUST000054,XXXX-XXXX-XXXX-9412,Debit,RuPay,2021-01-11,2026-01-11,0,0.0,Active
CARD001459,ACC000776,CUST000054,XXXX-XXXX-XXXX-2085,Credit,Mastercard,2021-02-11,2026-02-11,50000,18201.47,Active
CARD001460,ACC000777,CUST000459,XXXX-XXXX-XXXX-2581,Debit,Visa,2022-09-21,2027-09-21,0,0.0,Active
CARD001461,ACC000777,CUST000459,XXXX-XXXX-XXXX-4027,Credit,RuPay,2023-01-07,2028-01-07,100000,58867.79,Active
CARD001462,ACC000778,CUST000399,XXXX-XXXX-XXXX-3384,Debit,RuPay,2021-08-31,2026-08-31,0,0.0,Active
CARD001463,ACC000779,CUST000242,XXXX-XXXX-XXXX-6698,Debit,Mastercard,2023-12-21,2028-12-21,0,0.0,Active
CARD001464,ACC000779,CUST000242,XXXX-XXXX-XXXX-2623,Credit,RuPay,2024-01-24,2029-01-24,100000,64656.35,Active
CARD001465,ACC000780,CUST000192,XXXX-XXXX-XXXX-4555,Debit,RuPay,2023-01-24,2028-01-24,0,0.0,Active
CARD001466,ACC000780,CUST000192,XXXX-XXXX-XXXX-1070,Credit,RuPay,2023-11-09,2028-11-09,200000,175951.72,Active
CARD001467,ACC000781,CUST000031,XXXX-XXXX-XXXX-9260,Debit,RuPay,2024-03-27,2029-03-27,0,0.0,Active
CARD001468,ACC000781,CUST000031,XXXX-XXXX-XXXX-3963,Credit,Mastercard,2024-06-13,2029-06-13,100000,69223.39,Expired
CARD001469,ACC000782,CUST000152,XXXX-XXXX-XXXX-4510,Debit,RuPay,2020-12-10,2025-12-10,0,0.0,Active
CARD001470,ACC000782,CUST000152,XXXX-XXXX-XXXX-3025,Credit,Mastercard,2021-06-05,2026-06-05,50000,23350.67,Active
CARD001471,ACC000783,CUST000439,XXXX-XXXX-XXXX-9123,Debit,Mastercard,2021-06-09,2026-06-09,0,0.0,Active
CARD001472,ACC000783,CUST000439,XXXX-XXXX-XXXX-2895,Credit,Mastercard,2022-03-14,2027-03-14,50000,47121.32,Active
CARD001473,ACC000784,CUST000220,XXXX-XXXX-XXXX-6111,Debit,RuPay,2022-09-21,2027-09-21,0,0.0,Blocked
CARD001474,ACC000784,CUST000220,XXXX-XXXX-XXXX-5761,Credit,Mastercard,2023-04-28,2028-04-28,500000,420944.3,Active
CARD001475,ACC000785,CUST000077,XXXX-XXXX-XXXX-8793,Debit,RuPay,2023-09-10,2028-09-10,0,0.0,Active
CARD001476,ACC000785,CUST000077,XXXX-XXXX-XXXX-2723,Credit,Mastercard,2024-06-15,2029-06-15,50000,15044.68,Active
CARD001477,ACC000786,CUST000018,XXXX-XXXX-XXXX-2392,Debit,Visa,2020-02-27,2025-02-27,0,0.0,Active
CARD001478,ACC000786,CUST000018,XXXX-XXXX-XXXX-3764,Credit,Visa,2020-04-28,2025-04-28,500000,256737.01,Active
CARD001479,ACC000787,CUST000355,XXXX-XXXX-XXXX-6548,Debit,Visa,2020-07-03,2025-07-03,0,0.0,Active
CARD001480,ACC000787,CUST000355,XXXX-XXXX-XXXX-9177,Credit,Mastercard,2021-03-01,2026-03-01,500000,457033.24,Active
CARD001481,ACC000788,CUST000246,XXXX-XXXX-XXXX-5472,Debit,RuPay,2024-03-20,2029-03-20,0,0.0,Active
CARD001482,ACC000788,CUST000246,XXXX-XXXX-XXXX-7626,Credit,Mastercard,2025-01-28,2030-01-28,200000,133384.32,Active
CARD001483,ACC000789,CUST000396,XXXX-XXXX-XXXX-8448,Debit,Visa,2021-01-31,2026-01-31,0,0.0,Active
CARD001484,ACC000789,CUST000396,XXXX-XXXX-XXXX-3205,Credit,Visa,2022-01-13,2027-01-13,500000,325954.18,Active
CARD001485,ACC000790,CUST000322,XXXX-XXXX-XXXX-2117,Debit,Mastercard,2022-09-26,2027-09-26,0,0.0,Active
CARD001486,ACC000790,CUST000322,XXXX-XXXX-XXXX-3502,Credit,Mastercard,2023-04-10,2028-04-10,100000,73215.69,Active
CARD001487,ACC000791,CUST000485,XXXX-XXXX-XXXX-2253,Debit,RuPay,2021-05-01,2026-05-01,0,0.0,Active
CARD001488,ACC000791,CUST000485,XXXX-XXXX-XXXX-5809,Credit,RuPay,2021-09-08,2026-09-08,500000,222544.0,Active
CARD001489,ACC000792,CUST000264,XXXX-XXXX-XXXX-5287,Debit,RuPay,2019-08-16,2024-08-16,0,0.0,Active
CARD001490,ACC000792,CUST000264,XXXX-XXXX-XXXX-8051,Credit,Visa,2019-09-15,2024-09-15,50000,16659.68,Active
CARD001491,ACC000793,CUST000188,XXXX-XXXX-XXXX-7165,Debit,Mastercard,2019-10-12,2024-10-12,0,0.0,Active
CARD001492,ACC000793,CUST000188,XXXX-XXXX-XXXX-3689,Credit,Mastercard,2020-04-04,2025-04-04,50000,43809.58,Active
CARD001493,ACC000794,CUST000123,XXXX-XXXX-XXXX-7374,Debit,Mastercard,2021-05-18,2026-05-18,0,0.0,Active
CARD001494,ACC000794,CUST000123,XXXX-XXXX-XXXX-8697,Credit,Mastercard,2022-03-11,2027-03-11,500000,268972.49,Active
CARD001495,ACC000795,CUST000217,XXXX-XXXX-XXXX-9301,Debit,Visa,2022-11-20,2027-11-20,0,0.0,Active
CARD001496,ACC000795,CUST000217,XXXX-XXXX-XXXX-6779,Credit,Mastercard,2023-06-26,2028-06-26,500000,293134.21,Active
CARD001497,ACC000796,CUST000364,XXXX-XXXX-XXXX-1739,Debit,Visa,2022-04-12,2027-04-12,0,0.0,Active
CARD001498,ACC000796,CUST000364,XXXX-XXXX-XXXX-1440,Credit,RuPay,2023-03-06,2028-03-06,200000,86662.52,Active
CARD001499,ACC000797,CUST000415,XXXX-XXXX-XXXX-8014,Debit,Mastercard,2021-02-13,2026-02-13,0,0.0,Expired
CARD001500,ACC000797,CUST000415,XXXX-XXXX-XXXX-5056,Credit,Visa,2021-07-15,2026-07-15,500000,377055.76,Active
CARD001501,ACC000798,CUST000491,XXXX-XXXX-XXXX-2391,Debit,RuPay,2022-02-22,2027-02-22,0,0.0,Active
CARD001502,ACC000798,CUST000491,XXXX-XXXX-XXXX-1322,Credit,RuPay,2022-05-31,2027-05-31,200000,183974.02,Active
CARD001503,ACC000799,CUST000267,XXXX-XXXX-XXXX-7921,Debit,RuPay,2023-09-17,2028-09-17,0,0.0,Active
CARD001504,ACC000799,CUST000267,XXXX-XXXX-XXXX-1364,Credit,Mastercard,2024-05-30,2029-05-30,500000,406683.39,Active
CARD001505,ACC000800,CUST000378,XXXX-XXXX-XXXX-6282,Debit,RuPay,2019-09-27,2024-09-27,0,0.0,Active
CARD001506,ACC000800,CUST000378,XXXX-XXXX-XXXX-6504,Credit,Mastercard,2020-01-28,2025-01-28,500000,464980.16,Active
